valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.17,2018,0.0323,['Janelle Monáe'],0.482,200338,0.453,1,2EznBGrlmx9wBeYgyDojsA,0.00243,0,0.149,-8.864,1,I Like That,63,27/04/2018,0.059,134.799
0.593,2018,0.00111,['Cole Swindell'],0.542,204720,0.797,0,52MNypbTWiwybwzhXvsPk5,0,9,0.0906,-4.45,0,Love You Too Late,61,17/08/2018,0.0379,113.95
0.524,2018,0.0492,"['Future', 'Juice WRLD', 'Gunna']",0.755,230533,0.503,1,0JR7iZZ6Ql79sXW3rbiS3F,0,0,0.226,-8.06,1,Ain't Livin Right (feat. Gunna),63,19/10/2018,0.206,142.011
0.857,2018,0.811,['Iamjakehill'],0.728,185091,0.668,1,1GXuVOHHqIUKgfL9szuGTs,0,2,0.117,-8.386,0,Stay,66,15/04/2018,0.143,82.967
0.103,2018,0.0128,['Elevation Worship'],0.124,405914,0.437,0,1wuqCUWHniGdEmOKZbQ1cg,0,2,0.12,-8.21,1,Here Again,63,28/09/2018,0.0409,80.889
0.779,2018,0.795,['XXXTENTACION'],0.712,108035,0.374,1,7uqcLJFlSYjVPLUz1vPxkY,0,0,0.187,-10.215,0,Guardian angel,65,07/12/2018,0.511,133.952
0.491,2018,0.00546,['Panic! At The Disco'],0.546,174307,0.839,0,55PZSFcKQxXH5BOOcDA6yI,0,6,0.382,-5.365,0,The Greatest Show,66,02/11/2018,0.0784,77.009
0.542,2018,0.118,"['XXXTENTACION', 'Rio Santana', 'Judah', 'Andrez Babii']",0.767,192229,0.561,0,14boA065HMHWvqyPPEeN4y,0,2,0.0737,-7.418,0,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",66,16/03/2018,0.0509,90.021
0.62,2018,0.625,['Mother Mother'],0.711,175000,0.382,0,1NCZMAnGrzUmpBzkBlJjNw,0,8,0.241,-10.146,1,It's Alright,65,02/11/2018,0.04,128.023
0.35,2018,0.103,['Ava Max'],0.745,186520,0.642,0,4fkM7M4Uo5AUASnnsRC7EZ,0,6,0.0335,-4.138,0,Not Your Barbie Girl,71,13/08/2018,0.0506,120.063
0.452,2018,0.0342,"['Nicki Minaj', 'Ariana Grande']",0.757,189533,0.73,1,3L4GsGLgxpHieVQH86H8bv,5.87E-05,7,0.136,-6.304,1,Bed (feat. Ariana Grande),68,10/08/2018,0.185,90.013
0.119,2018,0.93,['Noah Reid'],0.441,177919,0.138,0,1KFuLRUmWf0irn0CLclT2X,0.00023,11,0.105,-12.136,1,"Simply the Best (From ""Schitt's Creek"")",61,28/02/2018,0.0352,85.492
0.556,2018,0.00903,"['Dayvi', 'Victor Cardenas', 'Kelly Ruíz']",0.745,189818,0.972,0,4Clmg1g8n2yBYG13Z1oSdG,0.465,7,0.297,-3.506,1,Baila Conmigo (feat. Kelly Ruiz),77,28/12/2018,0.0774,128.031
0.401,2018,0.00597,['Tinashe'],0.888,158757,0.586,1,7D8aQaRzoi9Qzz5yerVK5b,0.0365,0,0.153,-6.745,1,Throw A Fit,65,27/07/2018,0.0604,150.051
0.71,2018,0.109,['Polo G'],0.843,170558,0.513,1,7xAMpiRlBfo60afepp8mfG,0,5,0.0541,-7.568,1,Hollywood,62,14/10/2018,0.456,162.019
0.26,2018,0.151,['Luke Combs'],0.523,227560,0.467,0,5FUKOLrwBWkUzJ0Du3dm5T,0,1,0.132,-8.628,1,I Got Away with You,62,01/06/2018,0.0297,74.462
0.153,2018,0.105,"['Lil Baby', 'Gunna', 'Lil Durk', 'NAV']",0.859,187465,0.506,1,6PoKfDY78ih5OveWirggRX,0,10,0.113,-8.115,0,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),62,05/10/2018,0.418,140.973
0.797,2019,0.0529,"['100 gecs', 'Laura Les', 'Dylan Brady']",0.526,121682,0.902,1,23Dapn8107GgxvXDIsPwWm,0,3,0.531,-4.876,1,stupid horse,67,31/05/2019,0.314,168.188
0.323,2019,0.856,['Old Dominion'],0.632,196267,0.227,0,5xI2WO75cIHhGX55MlaIgU,0,9,0.101,-9.459,1,Some People Do,64,25/10/2019,0.0378,112.81
0.617,2019,0.385,['Edwin Luna y La Trakalosa de Monterrey'],0.69,204587,0.434,0,3YwEMdP2zkOiIq074Vlvqc,0,4,0.104,-4.455,1,Fíjate Que Si,70,22/03/2019,0.033,115.476
0.231,2019,0.0628,['Juice WRLD'],0.768,224063,0.641,1,4rWC4tiO4NCwRHdh6vyu6b,0,11,0.0912,-6.197,0,Big,66,08/03/2019,0.114,144.963
0.219,2019,0.0214,"['Jaden', 'Kid Cudi']",0.344,244720,0.843,1,4D1eVq5AUILwjg3tAe7o6M,0.00345,1,0.189,-3.711,0,On My Own,70,05/07/2019,0.0422,97.5
0.666,2019,0.0394,['The Band CAMINO'],0.577,181421,0.811,0,1pJzl0YsxaWj6BbPs1mUuQ,0,2,0.11,-5.123,1,See Through,65,23/08/2019,0.075,92.002
0.934,2019,0.176,"['Grupo Firme', 'Banda Coloso']",0.546,226816,0.663,0,3dkEwOKhFselY2m22Nj2vi,1.82E-06,8,0.674,-6.968,1,El Amor No Fue Pa´ Mí - En Vivo,73,19/04/2019,0.1,145.422
0.708,2019,0.0478,['Daddy Yankee'],0.658,210520,0.901,0,6RyaV7owmVU6fzEPE17sF1,0,7,0.12,-2.814,1,Que Tire Pa Lante,77,18/10/2019,0.0357,93.979
0.226,2019,0.0448,['Labrinth'],0.574,91870,0.664,0,6EtKlIQmGPB9SX8UjDJG5s,0.0553,11,0.146,-6.068,1,Formula,73,04/10/2019,0.0409,144.654
0.0249,2019,0.13,['Ambiworld'],0.147,262478,0.836,0,0xmwsmYdbXuZDHeixtATZF,0.875,1,0.11,-21.972,1,Earthy Rain With Rolling Thunder,67,26/09/2019,0.0726,137.118
0.444,2019,0.73,['Labrinth'],0.417,174568,0.551,1,2t16D9V5FmmRAJjsSpwvZf,0.00166,8,0.0907,-6.456,0,When I R.I.P.,72,04/10/2019,0.174,87.614
0.727,2019,0.753,"['Dalex', 'Rafa Pabön', 'Sech', 'Lenny Tavárez', 'KHEA', 'Cazzu', 'Feid']",0.688,360960,0.62,1,7g8YaUQABMal0zWe7a2ijz,5.32E-06,11,0.157,-8.029,0,Pa Mí - Remix,77,10/05/2019,0.22,170.011
0.399,2019,0.13,['Taylor Swift'],0.756,223293,0.449,0,1SymEzIT3H8UZfibCs3TYi,0,9,0.114,-8.746,1,Afterglow,69,23/08/2019,0.0344,111.011
0.0271,2019,8.91E-05,['Sounds of Nature Noise'],0.0867,147833,0.175,0,7lakKIL70bIDxfj2umABVS,0.931,0,0.611,-18.478,1,Rain Storm,68,03/10/2019,0.0485,87.557
0.162,2019,0.966,['Lana Del Rey'],0.456,272485,0.126,0,3lG6OtGDsYAOALxEmubQQm,1.77E-06,2,0.107,-10.883,1,Happiness is a butterfly,71,30/08/2019,0.0444,68.614
0.796,2019,0.145,"['Logic', 'Eminem']",0.722,245413,0.764,1,0Lw6aQcBFWTQ9m4MSwwwes,0,10,0.171,-5.656,0,Homicide,68,03/05/2019,0.398,139.831
0.416,2019,0.00889,['Taylor Swift'],0.897,173387,0.366,0,2YWtcWi3a83pdEg3Gif4Pd,0.000353,0,0.0715,-8.029,1,I Think He Knows,68,23/08/2019,0.0569,100.003
0.403,2019,0.00416,['Riley Green'],0.502,183333,0.677,0,6cqxDqWwB9o3j3eHMSV2mA,7.21E-06,1,0.0796,-6.466,1,Different 'Round Here,64,20/09/2019,0.0293,142.039
0.643,2019,0.212,"['Yung Gravy', 'Pouya', 'Ramirez', 'TrippyThaKid']",0.853,147907,0.701,1,4Mqfhqtb5WmondLWYsCCrz,0,8,0.142,-5.908,1,The Boys Are Back In Town,66,31/05/2019,0.34,155.069
0.687,2019,0.527,['Trippie Redd'],0.861,177981,0.712,1,2PRKaIkl62537yLUt8VhHR,4.12E-05,6,0.622,-6.72,0,Love Sick,66,22/11/2019,0.104,119.042
0.339,2019,0.25,['Summer Walker'],0.555,193840,0.507,1,7vxLj7MREliG5i5vSnqSVr,0,11,0.283,-6.099,0,Body,66,04/10/2019,0.167,137.875
0.493,2019,0.163,['Boosie Badazz'],0.914,150040,0.552,1,2hjAeR0vBXt9bgFs4iEkM6,0,1,0.106,-10.126,1,Nasty Nasty,63,14/11/2019,0.447,128.182
0.351,2019,0.072,['Lil Tjay'],0.76,168653,0.615,1,4uu7gKd1PffC7QEMcMk0Ro,0,5,0.0571,-9.36,0,One Take,67,11/10/2019,0.33,148.014
0.753,2019,0.00319,['Lizzo'],0.892,172630,0.588,0,1du4tPkvJfCIuVL6WMtqSs,0.000162,1,0.0498,-4.287,0,Boys,65,17/04/2019,0.11,120.042
0.359,2019,0.882,"['SLANDER', 'Dylan Matthew']",0.541,176972,0.153,0,7F1CiKqrY44kh5cDqwHOnx,1.66E-06,6,0.16,-10.654,1,Love Is Gone - Acoustic,75,13/11/2019,0.0303,139.644
0.69,2019,0.432,['Marca MP'],0.724,228545,0.357,1,7wnO6pBzcWWT8zT4vFx7hM,0,8,0.12,-8.197,1,Te Apuesto - En vivo,70,28/06/2019,0.0715,141.159
0.961,2019,0.588,"['Natanael Cano', 'Bad Bunny']",0.681,193621,0.686,1,7pNAvsuTCFaXzSSUmfBPxz,0,9,0.114,-6.398,0,Soy El Diablo - Remix,70,25/10/2019,0.0462,109.191
0.252,2019,0.25,"['Summer Walker', 'A Boogie Wit da Hoodie']",0.64,143493,0.519,1,4Qxn47gWPSucovKrMyRf1z,0,1,0.0883,-6.757,0,Stretch You Out (feat. A Boogie wit da Hoodie),66,04/10/2019,0.188,103.359
0.313,2019,0.128,"['Tyler, The Creator']",0.216,265480,0.497,1,5TxRUOsGeWeRl3xOML59Ai,2.39E-06,10,0.111,-8.025,1,ARE WE STILL FRIENDS?,66,17/05/2019,0.0371,187.308
0.396,2019,0.308,['Juice WRLD'],0.621,188837,0.804,1,3zM2prB16NRn1zggh1KCY0,0,6,0.297,-5.502,0,She’s The One,66,08/03/2019,0.225,155.984
0.32,2019,0.539,['Call Me Karizma'],0.927,135900,0.454,0,7fBKbK8897K5V5zgr7ymIz,0.182,10,0.115,-11.767,0,Rebels,67,26/07/2019,0.191,114.016
0.532,2019,0.754,['PnB Rock'],0.411,170393,0.523,1,3DkSirQyz93TaxZ0f0DloI,0,9,0.137,-7.063,1,My Ex,66,02/05/2019,0.259,81.793
0.911,2019,0.633,"['El Fantasma', 'Los Dos Carnales']",0.769,216771,0.574,0,4td9uuqgQFAzJ3qoJS6Ozx,2.89E-06,0,0.0455,-3.212,1,Lupe Campos,68,31/05/2019,0.074,99.184
0.185,2019,0.788,['Lana Del Rey'],0.545,247150,0.26,1,6OG05bPAwUuV3OMvy2Vy1P,0.00099,9,0.105,-12.668,1,Mariners Apartment Complex,71,30/08/2019,0.0289,75.962
0.574,2019,0.396,['Jake Owen'],0.51,192653,0.838,0,31JID2STTlLuFqXFWHyM8e,0,6,0.195,-2.702,1,Homemade,63,29/03/2019,0.0469,145.922
0.203,2019,0.892,['Lana Del Rey'],0.532,218288,0.452,1,7MtVPRGtZl6rPjMfLoI3Lh,0.00113,9,0.127,-10.654,0,Fuck it I love you,71,30/08/2019,0.043,129.895
0.412,2019,0.0816,"['Glass Animals', 'Denzel Curry']",0.708,217693,0.496,1,3AHqaOkEFKZ6zEHdiplIv7,0.000109,8,0.102,-8.175,0,Tokyo Drifting (with Denzel Curry),67,13/11/2019,0.0496,128.914
0.382,2019,0.0118,"['Young Dolph', 'Key Glock']",0.919,223520,0.56,1,5YGhm6pI5s0uxJ2DwrDYqO,0,8,0.0963,-5.221,1,Water on Water on Water,63,26/07/2019,0.3,141.001
0.404,2019,0.00182,"['Five Finger Death Punch', 'Brian May', 'Brantley Gilbert', 'Kenny Wayne Shepherd']",0.448,274615,0.871,0,0JHREzo9WzIP4vyybhSKPa,1.72E-05,7,0.0832,-4.911,1,Blue on Black,63,12/04/2019,0.0349,156.049
0.758,2019,0.00782,"['Saweetie', 'Jhené Aiko', 'City Girls']",0.925,172314,0.904,1,5LTdRSQOg63EazLbKZbWn2,0,2,0.109,-3.362,1,My Type (feat. City Girls & Jhené Aiko) - Remix,66,23/08/2019,0.201,105.02
0.166,2019,0.12,['Taylor Swift'],0.292,211240,0.574,0,3pHkh7d0lzM2AldUtz2x37,0.00569,0,0.0663,-9.375,1,The Archer,69,23/08/2019,0.0401,124.344
0.561,2019,0.0799,"['Sia', 'Diplo', 'Labrinth', 'LSD']",0.603,213707,0.615,0,4xigPf2sigSPmuFH3qCelB,6.72E-05,11,0.117,-4.931,0,"Genius (feat. Sia, Diplo, and Labrinth)",76,12/04/2019,0.165,158.657
0.523,2019,0.16,"['Gryffin', 'Seven Lions', 'Noah Kahan']",0.581,205787,0.76,0,1vsQb8n0icvMsFnL9663LM,0,0,0.183,-3.962,1,Need Your Love (with Noah Kahan),68,24/10/2019,0.0406,104.099
0.172,2019,0.0395,['AnimeHub'],0.715,95269,0.773,0,3JSkvybmW1CtuJjUhv1OaP,0.0165,11,0.181,-11.806,0,Chika Dance,69,30/10/2019,0.335,178.035
0.341,2019,0.0384,['Kevin Gates'],0.8,173419,0.695,1,7mmutL2N2jtIN3qLIMAQO7,0,1,0.115,-5.516,1,Walls Talking,63,27/09/2019,0.248,155.02
0.244,2019,0.612,['Hozier'],0.427,266467,0.407,0,1HYnjKqSSHh1tdl2Hi57zH,0.386,2,0.109,-9.665,1,"Wasteland, Baby!",63,01/03/2019,0.0382,168.844
0.816,2019,0.0732,"['J Balvin', 'Bad Bunny', 'Mr Eazi']",0.825,218827,0.807,0,7knLcYCOSaURD0d7HUULFM,4.79E-06,6,0.138,-5.753,1,COMO UN BEBÉ,71,28/06/2019,0.0949,103.053
0.364,2019,0.0606,"['Quality Control', 'Offset', 'Playboi Carti']",0.939,157645,0.632,1,4T2dHb8XBYHlVj7Dyo1cW9,0.00136,1,0.101,-2.978,1,100 Racks (Offset feat. Playboi Carti),66,16/08/2019,0.137,133.979
0.754,2019,0.0936,['Spencer Crandall'],0.567,177000,0.757,0,1K61P0kbiT6cJzh77NnxFg,0,7,0.13,-5.29,1,My Person,64,04/10/2019,0.0485,166.01
0.752,2019,0.45,['Tay Money'],0.858,97297,0.519,1,2OBot5OpoT4deri6VkYCyW,0,0,0.0884,-9.02,0,Bussin,66,06/12/2019,0.208,148.087
0.171,2019,0.874,['Zach Bryan'],0.611,253360,0.0811,1,2NkPawxG0L9hSrB1wU2D3z,0,0,0.105,-15.25,1,God Speed,63,24/08/2019,0.0396,79.569
0.536,2019,0.216,"['Ir Sais', 'Rauw Alejandro']",0.767,192452,0.643,1,099tjv6oy2opbpCOA3nBwX,0.000104,5,0.0806,-5.225,1,Dream Girl - Remix,81,06/12/2019,0.101,169.99
0.469,2019,0.307,['Lauren Alaina'],0.499,201480,0.643,0,6ZU30kIHamg5oiQm4gQQ3A,0,11,0.106,-5.416,1,Getting Good,64,27/09/2019,0.0354,93.805
0.264,2019,0.087,['Quinn XCII'],0.598,226000,0.73,0,6SL7KzIA96f0HiKjuv7tED,0.00268,4,0.186,-7.871,1,U & Us,66,15/02/2019,0.0423,130.039
0.666,2019,0.056,['Luke Combs'],0.446,224293,0.851,0,0zK0C1rgdcZTVHtUCh2FPW,1.91E-05,6,0.264,-4.74,1,Reasons,65,08/11/2019,0.0416,84.928
0.786,2019,0.0332,['La Adictiva Banda San José de Mesillas'],0.692,212947,0.503,0,2xxq5LXFBFyawPChsOOWVu,0,10,0.0745,-6.715,1,El Amor de Mi Vida,72,05/04/2019,0.033,129.778
0.608,2019,0.536,"['Alan Walker', 'Ava Max']",0.67,179053,0.668,0,0bMbDctzMmTyK2j74j3nF3,0,3,0.133,-4.306,0,"Alone, Pt. II",80,27/12/2019,0.0422,88.033
0.162,2019,0.192,['The Head and the Heart'],0.586,252302,0.54,0,5tlu2nA8GxkDx8UTKG1rLV,0,0,0.127,-5.761,1,People Need A Melody,65,17/05/2019,0.0255,82.156
0.772,2019,0.42,['Melanie Martinez'],0.767,161065,0.707,1,37pf8jSeCGlzgQPIfVHO6X,5.16E-05,6,0.298,-8.444,1,Class Fight,68,06/09/2019,0.0489,92.015
0.0321,2019,0.208,['Factorial FX'],0.146,185306,0.321,0,7sQMuVHepJ9oEhXp0qH1Xk,0.936,10,0.235,-26.248,1,Rain Droplets,68,30/09/2019,0.0543,73.735
0.618,2019,0.121,"['bbno$', 'Yung Gravy']",0.645,140319,0.487,1,1IhMuuTCpO0K7BM2MmIZ0w,0,4,0.0931,-8.584,0,shining on my ex,67,08/11/2019,0.352,88.893
0.826,2019,0.0363,"['Lost Kings', 'Wiz Khalifa', 'Social House']",0.674,180333,0.932,1,09yhMTRqQ1I1dniu3PoIQi,0,8,0.0576,-4.876,1,Don't Kill My High,66,18/01/2019,0.0718,144.039
0.67,2019,0.304,['Still Woozy'],0.62,157303,0.616,0,2dIeraguJ8SoHDqXfSZelZ,0.00954,1,0.264,-10.071,1,Lava,65,03/05/2019,0.143,169.139
0.362,2019,0.199,"['Jessie Reyez', '6LACK']",0.726,225040,0.636,1,5zXmmhtXrhDbYnScaYpqZg,0,7,0.111,-3.615,1,Imported (with 6LACK),65,09/04/2019,0.0496,111.097
0.477,2019,0.0844,['Ariana Grande'],0.671,140693,0.714,1,27356GVuMPFWiJSZCragoM,1.48E-06,7,0.0568,-5.373,1,make up,68,08/02/2019,0.21,105.137
0.368,2019,0.357,"['Flume', 'Vera Blue']",0.574,231663,0.612,0,2zoNNEAyPK2OGDfajardlY,0,0,0.158,-4.741,1,Rushing Back,71,25/09/2019,0.0781,136.046
0.713,2019,0.0987,['Walker Hayes'],0.712,193753,0.64,0,6UbUXwQn2CM5mb9vHgt1Gz,1.32E-06,4,0.0787,-5.219,1,Don't Let Her,64,17/05/2019,0.0374,88.026
0.836,2019,0.000456,"['Tyla Yaweh', 'YG']",0.902,160742,0.608,1,6VYXuUz1nYMap8gtqeIrQB,0,11,0.0621,-6.238,1,I Think I Luv Her (feat. YG),65,27/09/2019,0.27,84.001
0.809,2019,0.0116,['Ari Lennox'],0.72,146914,0.647,0,7Ffgp7DIow5wECYQyzEiTq,0.000206,1,0.571,-5.411,0,BMO,65,07/05/2019,0.0642,157.877
0.33,2019,0.163,['Noah Kahan'],0.414,223400,0.663,1,7nDFTHHwfe32a8qdp9XqPy,0,6,0.138,-7.77,1,False Confidence,72,14/06/2019,0.0456,108.98
0.347,2019,0.94,"['Adventure Time', 'Olivia Olson']",0.475,95059,0.102,0,2jnOUdpaFKr9koG1Vtbj6v,1.78E-06,7,0.122,-17.592,1,Everything Stays (feat. Olivia Olson),66,01/05/2019,0.0432,85.168
0.854,2019,0.0974,"['blackbear', 'Tiny Meat Gang']",0.9,159184,0.691,1,6URlKrAIlJJwHnHxxXWywt,0,8,0.141,-3.888,0,short kings anthem,66,21/06/2019,0.107,98.011
0.529,2019,0.123,"['Kaskade', 'Meghan Trainor']",0.362,180840,0.921,0,1xK7enJZVdv37fnnxoZlPq,0,1,0.19,-3.815,0,With You,68,14/06/2019,0.486,172.191
0.103,2019,0.16,['Lil Durk'],0.678,162206,0.623,1,3t6x1j9DqfV83a5EXIwBc3,0,1,0.151,-5.034,1,Bora Bora,64,02/08/2019,0.0828,160.018
0.35,2019,0.275,['Kane Brown'],0.537,223923,0.561,0,2moC0T4mGwmP8dUDostr2g,5.78E-05,1,0.126,-8.09,1,For My Daughter,64,01/11/2019,0.0287,139.939
0.123,2019,0.051,['Halsey'],0.626,221096,0.55,0,5YvcUK2eXJ2OllqDuEg18S,0,9,0.118,-5.105,0,Finally // beautiful stranger,69,06/12/2019,0.029,133.976
0.749,2019,0.0204,"['Bea Miller', '6LACK']",0.776,194526,0.568,1,7cLm450e9XaPrEZTSTsfwU,1.69E-05,0,0.078,-6.419,0,it's not u it's me,67,01/03/2019,0.125,150.901
0.557,2019,0.0246,['Taylor Swift'],0.695,190240,0.71,0,1LLXZFeAHK9R4xUramtUKw,0.000104,1,0.133,-6.639,1,London Boy,68,23/08/2019,0.05,157.925
0.237,2019,0.209,"['Gabrielle Aplin', 'JP Cooper']",0.66,180640,0.449,0,4P6g8wuXeR3wznFk7WnI4w,0,7,0.111,-6.573,1,Losing Me,71,14/08/2019,0.0442,133.984
0.694,2019,0.043,['Midland'],0.723,215033,0.723,0,01dBLHq3UWyDRWDZJXj235,3.99E-05,4,0.326,-5.522,1,Cheatin’ Songs,63,23/08/2019,0.0269,109.988
0.761,2019,0.287,['Audrey Mika'],0.732,154456,0.413,0,45StvejYUdIsyUwqdZ7iJM,0,9,0.0565,-6.353,1,Y U Gotta B Like That,69,02/06/2019,0.0702,92.066
0.487,2019,0.028,['Taylor Swift'],0.662,234147,0.747,0,214nt20w5wOxJnY462klLw,0.00615,11,0.138,-6.926,0,Miss Americana & The Heartbreak Prince,68,23/08/2019,0.0736,150.088
0.543,2019,0.138,['Faye Webster'],0.73,202160,0.344,0,0EDQwboQDmswDRn58wcslg,0.00128,10,0.134,-9.541,0,Kingston,65,24/05/2019,0.0394,142.129
0.432,2019,0.0519,['P!nk'],0.652,177391,0.453,0,7DHApOHsIFo7EyfieArYGE,0,1,0.179,-6.119,1,Walk Me Home,72,20/02/2019,0.0445,88.038
0.659,2019,0.658,['The Lumineers'],0.523,216120,0.714,0,5BkGp7FLUUpKgWl29jBK0J,5.20E-06,11,0.0785,-6.021,1,Gloria,63,13/09/2019,0.0367,78.211
0.546,2019,0.199,"['Liam Payne', 'Quavo']",0.873,202062,0.495,0,29JrmE89KgRyCxBIzq2Ocw,0,6,0.0805,-5.446,1,Strip That Down (feat. Quavo),73,06/12/2019,0.0518,106.033
0.776,2019,0.0452,['Sheff G'],0.851,181509,0.673,1,4B1HkmoPxGnIiovU1iy4IL,0,1,0.314,-5.405,1,We Getting Money,67,27/09/2019,0.257,120.973
0.831,2019,0.0451,"['Justin Quiles', 'Natti Natasha', 'Farruko', 'Dalex', 'Lenny Tavárez', 'Zion']",0.743,258600,0.709,0,1ndyl3wJCFs872XZ3ztPk6,5.18E-06,3,0.0809,-3.922,0,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",77,06/09/2019,0.0879,170.001
0.536,2019,0.191,"['DaniLeigh', 'G-Eazy']",0.834,178907,0.538,1,69eXHDgEEQ6itzt03E7fKz,0,4,0.113,-5.54,0,Cravin (feat. G-Eazy),68,18/10/2019,0.246,97.025
0.709,2019,0.406,['NF'],0.653,232053,0.828,0,2uEuo87JC9tc1dzmPUtOxj,0,5,0.11,-4.502,0,Returns,66,26/07/2019,0.312,75.684
0.497,2019,0.314,['Thomas Rhett'],0.536,214173,0.496,0,3hhSnbFhuGnXieFa1ql61R,0,7,0.11,-6.027,1,Blessed,64,31/05/2019,0.029,175.007
0.725,2019,0.194,['Marca MP'],0.834,219533,0.494,1,7a6gK5GwlIvGTU4ayZhskd,1.47E-05,10,0.258,-9.178,1,El Güero - En vivo,67,28/06/2019,0.0767,109.309
0.67,2019,0.0145,['K CAMP'],0.915,170947,0.556,1,4dZTZbmJBCCofAExHwefda,0.000179,1,0.0733,-8.601,1,Lottery (Renegade),69,21/06/2019,0.216,148.964
0.667,2019,0.336,['Lil 2z'],0.847,117943,0.444,1,5DoPoFpGLfEu9KyhbGULMB,0,8,0.0996,-10.167,0,2z Don Corleon,65,05/12/2019,0.492,115.042
0.539,2019,0.197,['24kGoldn'],0.745,179133,0.718,1,0c7K73roy6RW4ebDkf4yGh,0,9,0.134,-4.853,0,VALENTINO,67,25/01/2019,0.183,151.097
0.435,2019,0.073,"['Young Bombs', 'Aloe Blacc']",0.662,191786,0.823,0,5NeFmsnXBy6xVbz8pesM5l,0,9,0.0833,-4.7,1,Better Day (feat. Aloe Blacc),67,01/11/2019,0.0971,118.958
0.0705,2019,0.00131,['I Prevail'],0.503,206147,0.568,1,4bE3cBcwAe7T5SklvbkiYZ,0.00144,4,0.0856,-7.182,0,Breaking Down,65,29/03/2019,0.0341,126.935
0.247,2019,0.32,['NF'],0.817,196800,0.814,0,0hWzB4dR1zwcokPvccww0k,0,2,0.152,-3.985,1,When I Grow Up,68,27/06/2019,0.185,109.994
0.0349,2019,0.153,['Factorial FX'],0.132,172083,0.152,0,5PXuSSMvae2tJuQj78DR5d,0.966,5,0.136,-26.433,1,Soft Rain Pouring,68,30/09/2019,0.0559,142.521
0.541,2019,0.268,['Ellie Goulding'],0.669,201072,0.801,0,4PkIDTPGedm0enzdvilLNd,0,8,0.0594,-5.445,1,Sixteen,73,12/04/2019,0.136,109.919
0.51,2019,0.525,['Lil Tecca'],0.829,109373,0.582,1,6eSU1exzDvBEXmBRxspeh5,0,7,0.0759,-5.721,0,Shots,67,30/08/2019,0.0415,108.028
0.645,2019,0.519,['Dylan Scott'],0.573,160707,0.747,0,5TWAIHYaOnYg4txfmCgon5,1.13E-06,0,0.0867,-6.46,1,Nobody,63,26/04/2019,0.0319,79.952
0.135,2019,0.546,['Sonder'],0.429,238242,0.371,0,3a3dQOO19moXPeTt2PomoT,5.71E-06,2,0.104,-9.017,0,What You Heard,65,22/02/2019,0.0327,137.134
0.502,2019,0.243,['Hozier'],0.521,268293,0.526,0,37zuIvk4KBkAxxLJsxJaHq,0.00537,5,0.108,-6.032,1,Would That I,63,01/03/2019,0.0281,130.694
0.52,2019,0.0156,['Lizzo'],0.566,179979,0.66,1,6YdQgWSpsxhVeX6Xmv3IFJ,0,1,0.234,-4.039,1,Cuz I Love You,66,19/04/2019,0.0479,162.159
0.342,2019,0.407,['Sir Chloe'],0.495,160519,0.457,0,1BBe4FJtJJosVeb2BAX0XW,1.25E-06,7,0.142,-6.072,1,Animal,66,28/02/2019,0.0306,82.825
0.653,2019,0.261,"['Lil Mosey', 'Chris Brown']",0.747,141467,0.704,1,7BxpObs6K7Yio5lVb3sMYX,0,0,0.11,-6.81,1,G Walk (with Chris Brown),67,08/11/2019,0.0674,90.041
0.554,2019,0.0373,['Old Dominion'],0.424,187000,0.837,0,3Mnr3yyQk1aUPYgbpOQE31,0,7,0.0665,-4.453,1,Make It Sweet,64,25/10/2019,0.0472,180.175
0.564,2019,0.00222,['BLUE ENCOUNT'],0.517,224360,0.939,0,1f6HC5dTviPmopQjYi4uVT,0.00237,8,0.0814,-2.546,1,ポラリス,69,20/11/2019,0.0938,94.959
0.0519,2019,0.0179,"['BLIND.SEE', 'BRYOZA']",0.916,128496,0.445,1,2MvxhedNhxhj32eVQJnmII,1.84E-06,7,0.381,-7.143,1,Rockstar Shit,65,10/06/2019,0.571,140.124
0.537,2019,0.661,['NF'],0.481,302120,0.852,0,1SDtZ69uALD5zW8k9S8hTf,0,11,0.365,-4.109,0,Nate,67,26/07/2019,0.441,84.799
0.674,2019,0.281,"['Young M.A', 'Relle Bey', 'Max YB']",0.817,193479,0.539,1,7asoA129HgQkm3MOVEUF0K,0,5,0.199,-5.015,1,NNAN,67,27/09/2019,0.0626,96.039
0.316,2019,0.0152,['Kreepa'],0.733,167433,0.524,1,4qBMiRsJjtm1WR4KyAQqrX,0.00308,5,0.241,-5.25,0,Oh No,72,13/12/2019,0.0287,87.998
0.652,2019,0.0169,['Camila Cabello'],0.74,207039,0.498,0,7LzouaWGFCy4tkXDOOnEyM,0.00282,11,0.319,-6.684,0,Liar,75,04/09/2019,0.0456,98.016
0.552,2019,0.0135,['Jason Aldean'],0.433,197160,0.928,0,6UL2RC5J2vMau9KOMKQfJg,2.01E-06,4,0.32,-5.117,0,We Back,63,22/11/2019,0.0512,155.938
